source,target,type,weight
tt0086765,tt1600199,Undirected,30
tt0086765,tt0174378,Undirected,46
tt0086765,tt1124373,Undirected,11
tt0086765,tt0072562,Undirected,31
tt0086765,tt0103584,Undirected,3
tt0086765,tt0413573,Undirected,98
tt0086765,tt1138475,Undirected,3
tt0086765,tt0462128,Undirected,8
tt0086765,tt0118300,Undirected,10
tt0086765,tt0118303,Undirected,59
tt0086765,tt0071007,Undirected,114
tt0086765,tt0165581,Undirected,40
tt0086765,tt0086687,Undirected,20
tt0086765,tt2189221,Undirected,5
tt0086765,tt0286486,Undirected,19
tt0086765,tt2226342,Undirected,2
tt0086765,tt2963254,Undirected,2
tt0086765,tt0106028,Undirected,28
tt0086765,tt1843323,Undirected,7
tt0086765,tt0275137,Undirected,34
tt0086765,tt0094525,Undirected,8
tt0086765,tt0134247,Undirected,23
tt0086765,tt1001482,Undirected,3
tt0086765,tt0111987,Undirected,3
tt0086765,tt0088559,Undirected,179
tt0086765,tt0925266,Undirected,11
tt0086765,tt1086761,Undirected,2
tt0086765,tt0103359,Undirected,69
tt0086765,tt1663676,Undirected,3
tt0086765,tt1358522,Undirected,11
tt0086765,tt0395843,Undirected,65
tt0086765,tt0112022,Undirected,263
tt0086765,tt1103987,Undirected,26
tt0086765,tt1986770,Undirected,7
tt0086765,tt0369179,Undirected,29
tt0086765,tt1615919,Undirected,14
tt0086765,tt1825133,Undirected,4
tt0086765,tt1219024,Undirected,88
tt0086765,tt1333050,Undirected,5
tt0086765,tt0182576,Undirected,38
tt0086765,tt0455275,Undirected,9
tt0086765,tt0285333,Undirected,61
tt0086765,tt0285331,Undirected,57
tt0086765,tt2183404,Undirected,2
tt0101120,tt0364845,Undirected,36
tt0101120,tt1600194,Undirected,4
tt0101120,tt1600199,Undirected,3
tt0101120,tt0174378,Undirected,34
tt0101120,tt1124373,Undirected,5
tt0101120,tt0072562,Undirected,11
tt0101120,tt0413573,Undirected,24
tt0101120,tt0462128,Undirected,2
tt0101120,tt0118300,Undirected,4
tt0101120,tt0118303,Undirected,26
tt0101120,tt0071007,Undirected,13
tt0101120,tt0165581,Undirected,12
tt0101120,tt0086687,Undirected,4
tt0101120,tt0286486,Undirected,11
tt0101120,tt0106028,Undirected,4
tt0101120,tt0275137,Undirected,6
tt0101120,tt0134247,Undirected,17
tt0101120,tt1001482,Undirected,4
tt0101120,tt0088559,Undirected,17
tt0101120,tt0925266,Undirected,5
tt0101120,tt0103359,Undirected,8
tt0101120,tt1358522,Undirected,2
tt0101120,tt0395843,Undirected,15
tt0101120,tt0112022,Undirected,54
tt0101120,tt1986770,Undirected,5
tt0101120,tt0369179,Undirected,13
tt0101120,tt1615919,Undirected,4
tt0101120,tt1219024,Undirected,20
tt0101120,tt1333050,Undirected,2
tt0101120,tt0182576,Undirected,10
tt0101120,tt0455275,Undirected,5
tt0101120,tt0285333,Undirected,7
tt0101120,tt0285331,Undirected,15
tt0101120,tt0086765,Undirected,59
tt0877057,tt0088559,Undirected,6
tt2802008,tt0364845,Undirected,3
tt2802008,tt0072562,Undirected,2
tt2802008,tt0413573,Undirected,3
tt2802008,tt0275137,Undirected,3
tt2802008,tt0088559,Undirected,3
tt2802008,tt0112022,Undirected,2
tt2802008,tt0369179,Undirected,2
tt0458259,tt0426697,Undirected,2
tt0810788,tt0364845,Undirected,93
tt0810788,tt1600194,Undirected,41
tt0810788,tt1600199,Undirected,17
tt0810788,tt0174378,Undirected,9
tt0810788,tt1124373,Undirected,19
tt0810788,tt0072562,Undirected,3
tt0810788,tt0413573,Undirected,46
tt0810788,tt0462128,Undirected,2
tt0810788,tt0118300,Undirected,7
tt0810788,tt3749900,Undirected,8
tt0810788,tt0118303,Undirected,7
tt0810788,tt0071007,Undirected,3
tt0810788,tt0165581,Undirected,12
tt0810788,tt0086687,Undirected,6
tt0810788,tt0286486,Undirected,35
tt0810788,tt2226342,Undirected,14
tt0810788,tt0106028,Undirected,9
tt0810788,tt1843323,Undirected,2
tt0810788,tt0275137,Undirected,9
tt0810788,tt2543328,Undirected,2
tt0810788,tt0134247,Undirected,8
tt0810788,tt0297494,Undirected,2
tt0810788,tt1001482,Undirected,4
tt0810788,tt0088559,Undirected,6
tt0810788,tt0925266,Undirected,5
tt0810788,tt1358522,Undirected,18
tt0810788,tt0395843,Undirected,66
tt0810788,tt0112022,Undirected,59
tt0810788,tt1103987,Undirected,20
tt0810788,tt1986770,Undirected,3
tt0810788,tt0369179,Undirected,11
tt0810788,tt1615919,Undirected,5
tt0810788,tt1219024,Undirected,72
tt0810788,tt1333050,Undirected,2
tt0810788,tt0182576,Undirected,5
tt0810788,tt0455275,Undirected,25
tt0810788,tt0285333,Undirected,28
tt0810788,tt0285331,Undirected,71
tt0810788,tt2183404,Undirected,3
tt0810788,tt0086765,Undirected,17
tt0810788,tt0101120,Undirected,3
tt0458254,tt1600194,Undirected,5
tt0458254,tt1600199,Undirected,4
tt0458254,tt0174378,Undirected,6
tt0458254,tt0072562,Undirected,176
tt0458254,tt0462128,Undirected,5
tt0458254,tt0118303,Undirected,6
tt0458254,tt0165581,Undirected,3
tt0458254,tt0086687,Undirected,8
tt0458254,tt0106028,Undirected,8
tt0458254,tt0275137,Undirected,2
tt0458254,tt0094525,Undirected,2
tt0458254,tt0380136,Undirected,4
tt0458254,tt0297494,Undirected,3
tt0458254,tt1086761,Undirected,5
tt0458254,tt0103359,Undirected,4
tt0458254,tt0395843,Undirected,5
tt0458254,tt0112022,Undirected,2
tt0458254,tt1986770,Undirected,2
tt0458254,tt0369179,Undirected,4
tt0458254,tt0088484,Undirected,2
tt0458254,tt1615919,Undirected,6
tt0458254,tt1825133,Undirected,2
tt0458254,tt0182576,Undirected,29
tt0458254,tt0285333,Undirected,2
tt0458254,tt0285331,Undirected,2
tt0458254,tt0086765,Undirected,7
tt0458254,tt0101120,Undirected,3
tt0458254,tt2802008,Undirected,3
tt2017109,tt0364845,Undirected,9
tt2017109,tt1600194,Undirected,9
tt2017109,tt1600199,Undirected,2
tt2017109,tt1124373,Undirected,5
tt2017109,tt0413573,Undirected,5
tt2017109,tt0118300,Undirected,13
tt2017109,tt3749900,Undirected,3
tt2017109,tt0165581,Undirected,2
tt2017109,tt0286486,Undirected,3
tt2017109,tt2226342,Undirected,6
tt2017109,tt2963254,Undirected,4
tt2017109,tt0106028,Undirected,2
tt2017109,tt2543328,Undirected,3
tt2017109,tt0134247,Undirected,3
tt2017109,tt1358522,Undirected,7
tt2017109,tt0395843,Undirected,14
tt2017109,tt0112022,Undirected,3
tt2017109,tt0369179,Undirected,2
tt2017109,tt1219024,Undirected,9
tt2017109,tt0455275,Undirected,11
tt2017109,tt0285333,Undirected,3
tt2017109,tt0285331,Undirected,3
tt2017109,tt2183404,Undirected,8
tt2017109,tt0086765,Undirected,2
tt2017109,tt0101120,Undirected,2
tt2017109,tt0810788,Undirected,15
tt0458253,tt0364845,Undirected,198
tt0458253,tt1600194,Undirected,34
tt0458253,tt1600199,Undirected,37
tt0458253,tt0174378,Undirected,28
tt0458253,tt1124373,Undirected,46
tt0458253,tt0072562,Undirected,3
tt0458253,tt0413573,Undirected,144
tt0458253,tt0462128,Undirected,16
tt0458253,tt0118300,Undirected,13
tt0458253,tt3749900,Undirected,2
tt0458253,tt0118303,Undirected,25
tt0458253,tt0071007,Undirected,4
tt0458253,tt0165581,Undirected,28
tt0458253,tt0086687,Undirected,11
tt0458253,tt0286486,Undirected,68
tt0458253,tt2226342,Undirected,8
tt0458253,tt2963254,Undirected,2
tt0458253,tt0106028,Undirected,10
tt0458253,tt1843323,Undirected,8
tt0458253,tt0275137,Undirected,14
tt0458253,tt2543328,Undirected,2
tt0458253,tt0134247,Undirected,22
tt0458253,tt1001482,Undirected,8
tt0458253,tt0088559,Undirected,24
tt0458253,tt0925266,Undirected,7
tt0458253,tt0103359,Undirected,5
tt0458253,tt1663676,Undirected,5
tt0458253,tt1358522,Undirected,10
tt0458253,tt0395843,Undirected,133
tt0458253,tt0112022,Undirected,118
tt0458253,tt1103987,Undirected,26
tt0458253,tt1986770,Undirected,14
tt0458253,tt0369179,Undirected,28
tt0458253,tt1615919,Undirected,19
tt0458253,tt1219024,Undirected,145
tt0458253,tt1333050,Undirected,2
tt0458253,tt0182576,Undirected,19
tt0458253,tt0455275,Undirected,37
tt0458253,tt0285333,Undirected,40
tt0458253,tt0285331,Undirected,103
tt0458253,tt0086765,Undirected,66
tt0458253,tt0101120,Undirected,17
tt0458253,tt0810788,Undirected,41
tt0458253,tt0458254,Undirected,2
tt0458253,tt2017109,Undirected,2
tt2581458,tt0364845,Undirected,4
tt2581458,tt0413573,Undirected,2
tt2581458,tt1358522,Undirected,2
tt2581458,tt0395843,Undirected,4
tt2581458,tt1825133,Undirected,3
tt2581458,tt0810788,Undirected,2
tt0098904,tt0364845,Undirected,70
tt0098904,tt1600194,Undirected,15
tt0098904,tt1600199,Undirected,27
tt0098904,tt0174378,Undirected,55
tt0098904,tt1124373,Undirected,14
tt0098904,tt0072562,Undirected,31
tt0098904,tt0413573,Undirected,70
tt0098904,tt0462128,Undirected,20
tt0098904,tt0118300,Undirected,5
tt0098904,tt0118303,Undirected,50
tt0098904,tt0071007,Undirected,14
tt0098904,tt0165581,Undirected,60
tt0098904,tt0086687,Undirected,7
tt0098904,tt0286486,Undirected,33
tt0098904,tt2226342,Undirected,4
tt0098904,tt0106028,Undirected,17
tt0098904,tt1843323,Undirected,8
tt0098904,tt0275137,Undirected,22
tt0098904,tt2543328,Undirected,2
tt0098904,tt0134247,Undirected,24
tt0098904,tt0297494,Undirected,6
tt0098904,tt1001482,Undirected,7
tt0098904,tt0111987,Undirected,2
tt0098904,tt0088559,Undirected,48
tt0098904,tt0925266,Undirected,20
tt0098904,tt0103359,Undirected,17
tt0098904,tt1358522,Undirected,3
tt0098904,tt0395843,Undirected,33
tt0098904,tt0112022,Undirected,124
tt0098904,tt1103987,Undirected,12
tt0098904,tt1986770,Undirected,17
tt0098904,tt0369179,Undirected,34
tt0098904,tt1615919,Undirected,11
tt0098904,tt1825133,Undirected,3
tt0098904,tt1219024,Undirected,51
tt0098904,tt0182576,Undirected,31
tt0098904,tt0455275,Undirected,19
tt0098904,tt0285333,Undirected,39
tt0098904,tt0285331,Undirected,43
tt0098904,tt2183404,Undirected,2
tt0098904,tt0086765,Undirected,149
tt0098904,tt0101120,Undirected,71
tt0098904,tt2802008,Undirected,3
tt0098904,tt0810788,Undirected,11
tt0098904,tt0458254,Undirected,8
tt0098904,tt0458253,Undirected,44
tt0457229,tt0364845,Undirected,9
tt0457229,tt1600194,Undirected,3
tt0457229,tt1124373,Undirected,2
tt0457229,tt0413573,Undirected,4
tt0457229,tt0118300,Undirected,2
tt0457229,tt3749900,Undirected,2
tt0457229,tt0106028,Undirected,7
tt0457229,tt1843323,Undirected,2
tt0457229,tt1358522,Undirected,5
tt0457229,tt0395843,Undirected,5
tt0457229,tt0112022,Undirected,5
tt0457229,tt1219024,Undirected,4
tt0457229,tt0455275,Undirected,2
tt0457229,tt0285331,Undirected,4
tt0457229,tt0086765,Undirected,6
tt0457229,tt0810788,Undirected,3
tt0457229,tt0098904,Undirected,3
tt3205802,tt0364845,Undirected,21
tt3205802,tt1600194,Undirected,5
tt3205802,tt1600199,Undirected,4
tt3205802,tt0413573,Undirected,28
tt3205802,tt0118303,Undirected,2
tt3205802,tt0165581,Undirected,6
tt3205802,tt0286486,Undirected,9
tt3205802,tt2226342,Undirected,2
tt3205802,tt0106028,Undirected,2
tt3205802,tt2543328,Undirected,2
tt3205802,tt1001482,Undirected,4
tt3205802,tt1358522,Undirected,2
tt3205802,tt0395843,Undirected,10
tt3205802,tt0112022,Undirected,11
tt3205802,tt1986770,Undirected,5
tt3205802,tt0369179,Undirected,4
tt3205802,tt1219024,Undirected,21
tt3205802,tt0455275,Undirected,6
tt3205802,tt0285333,Undirected,2
tt3205802,tt0285331,Undirected,12
tt3205802,tt0086765,Undirected,6
tt3205802,tt0810788,Undirected,4
tt3205802,tt0458253,Undirected,8
tt3205802,tt0098904,Undirected,3
tt0377260,tt3006802,Undirected,2
tt0377260,tt0094525,Undirected,14
tt0377260,tt0380136,Undirected,3
tt0377260,tt0787985,Undirected,5
tt0377260,tt1474684,Undirected,4
tt0377260,tt1199099,Undirected,4
tt0115167,tt0364845,Undirected,26
tt0115167,tt1600194,Undirected,3
tt0115167,tt1600199,Undirected,7
tt0115167,tt0174378,Undirected,21
tt0115167,tt0072562,Undirected,16
tt0115167,tt0413573,Undirected,28
tt0115167,tt0462128,Undirected,7
tt0115167,tt0118303,Undirected,18
tt0115167,tt0071007,Undirected,3
tt0115167,tt0165581,Undirected,29
tt0115167,tt0286486,Undirected,11
tt0115167,tt2226342,Undirected,2
tt0115167,tt0106028,Undirected,2
tt0115167,tt0275137,Undirected,5
tt0115167,tt0134247,Undirected,8
tt0115167,tt0297494,Undirected,2
tt0115167,tt1001482,Undirected,3
tt0115167,tt0088559,Undirected,4
tt0115167,tt0925266,Undirected,8
tt0115167,tt0103359,Undirected,4
tt0115167,tt0395843,Undirected,9
tt0115167,tt0112022,Undirected,25
tt0115167,tt1103987,Undirected,2
tt0115167,tt1986770,Undirected,7
tt0115167,tt0369179,Undirected,13
tt0115167,tt1615919,Undirected,6
tt0115167,tt1825133,Undirected,2
tt0115167,tt1219024,Undirected,17
tt0115167,tt0182576,Undirected,9
tt0115167,tt0455275,Undirected,4
tt0115167,tt0285333,Undirected,7
tt0115167,tt0285331,Undirected,12
tt0115167,tt0086765,Undirected,23
tt0115167,tt0101120,Undirected,10
tt0115167,tt0458254,Undirected,5
tt0115167,tt0458253,Undirected,15
tt0115167,tt0098904,Undirected,49
tt0115167,tt3205802,Undirected,3
tt2647544,tt0413573,Undirected,3
tt2647544,tt2017109,Undirected,5
tt0112196,tt0364845,Undirected,2
tt0112196,tt0072562,Undirected,4
tt0112196,tt0413573,Undirected,3
tt0112196,tt0118303,Undirected,2
tt0112196,tt0165581,Undirected,2
tt0112196,tt0275137,Undirected,12
tt0112196,tt0103352,Undirected,2
tt0112196,tt0088559,Undirected,3
tt0112196,tt0103359,Undirected,24
tt0112196,tt0112022,Undirected,3
tt0112196,tt0182576,Undirected,6
tt0112196,tt0285331,Undirected,2
tt0112196,tt0086765,Undirected,6
tt0112196,tt0458253,Undirected,2
tt0112196,tt0098904,Undirected,4
tt0112196,tt0115167,Undirected,2
tt0115369,tt0364845,Undirected,29
tt0115369,tt1600194,Undirected,10
tt0115369,tt1600199,Undirected,9
tt0115369,tt0174378,Undirected,21
tt0115369,tt1124373,Undirected,2
tt0115369,tt0072562,Undirected,25
tt0115369,tt0413573,Undirected,20
tt0115369,tt0462128,Undirected,3
tt0115369,tt0118300,Undirected,2
tt0115369,tt3749900,Undirected,4
tt0115369,tt0118303,Undirected,16
tt0115369,tt0165581,Undirected,12
tt0115369,tt0086687,Undirected,7
tt0115369,tt0286486,Undirected,14
tt0115369,tt0106028,Undirected,18
tt0115369,tt1843323,Undirected,3
tt0115369,tt0275137,Undirected,6
tt0115369,tt0134247,Undirected,10
tt0115369,tt0426697,Undirected,2
tt0115369,tt0297494,Undirected,2
tt0115369,tt1001482,Undirected,2
tt0115369,tt0088559,Undirected,3
tt0115369,tt0925266,Undirected,3
tt0115369,tt0103359,Undirected,4
tt0115369,tt1358522,Undirected,10
tt0115369,tt0395843,Undirected,17
tt0115369,tt0112022,Undirected,32
tt0115369,tt1103987,Undirected,7
tt0115369,tt1986770,Undirected,8
tt0115369,tt0369179,Undirected,15
tt0115369,tt1615919,Undirected,7
tt0115369,tt1825133,Undirected,6
tt0115369,tt1219024,Undirected,18
tt0115369,tt0182576,Undirected,23
tt0115369,tt0455275,Undirected,4
tt0115369,tt0285333,Undirected,11
tt0115369,tt0285331,Undirected,14
tt0115369,tt2183404,Undirected,2
tt0115369,tt0086765,Undirected,21
tt0115369,tt0101120,Undirected,11
tt0115369,tt0810788,Undirected,9
tt0115369,tt0458254,Undirected,19
tt0115369,tt0458253,Undirected,21
tt0115369,tt0098904,Undirected,40
tt0115369,tt0457229,Undirected,5
tt0115369,tt3205802,Undirected,2
tt0115369,tt0115167,Undirected,10
tt2189461,tt0286486,Undirected,2
tt0075596,tt0364845,Undirected,8
tt0075596,tt0174378,Undirected,5
tt0075596,tt0413573,Undirected,2
tt0075596,tt0118303,Undirected,3
tt0075596,tt0071007,Undirected,32
tt0075596,tt0165581,Undirected,2
tt0075596,tt0086687,Undirected,2
tt0075596,tt0275137,Undirected,2
tt0075596,tt0088559,Undirected,12
tt0075596,tt0103359,Undirected,9
tt0075596,tt0395843,Undirected,3
tt0075596,tt0112022,Undirected,17
tt0075596,tt1219024,Undirected,3
tt0075596,tt0182576,Undirected,2
tt0075596,tt0285333,Undirected,2
tt0075596,tt0285331,Undirected,2
tt0075596,tt0086765,Undirected,68
tt0075596,tt0101120,Undirected,7
tt0075596,tt0458253,Undirected,2
tt0075596,tt0098904,Undirected,9
tt0075596,tt0115167,Undirected,3
tt0075596,tt0112196,Undirected,3
tt0075596,tt0115369,Undirected,2
tt1723760,tt0364845,Undirected,15
tt1723760,tt1600194,Undirected,7
tt1723760,tt1600199,Undirected,3
tt1723760,tt1124373,Undirected,4
tt1723760,tt0413573,Undirected,13
tt1723760,tt0286486,Undirected,4
tt1723760,tt2226342,Undirected,3
tt1723760,tt0134247,Undirected,2
tt1723760,tt0088559,Undirected,2
tt1723760,tt0395843,Undirected,6
tt1723760,tt0112022,Undirected,7
tt1723760,tt1103987,Undirected,2
tt1723760,tt1615919,Undirected,3
tt1723760,tt1219024,Undirected,13
tt1723760,tt0182576,Undirected,4
tt1723760,tt0455275,Undirected,37
tt1723760,tt0285333,Undirected,5
tt1723760,tt0285331,Undirected,7
tt1723760,tt2183404,Undirected,2
tt1723760,tt0086765,Undirected,7
tt1723760,tt0810788,Undirected,9
tt1723760,tt0458253,Undirected,9
tt1723760,tt0098904,Undirected,4
tt1723760,tt3205802,Undirected,2
tt1723760,tt0115167,Undirected,2
tt1723760,tt0115369,Undirected,3
tt0105958,tt0364845,Undirected,30
tt0105958,tt1600194,Undirected,8
tt0105958,tt3155320,Undirected,3
tt0105958,tt1600199,Undirected,8
tt0105958,tt0174378,Undirected,19
tt0105958,tt1124373,Undirected,5
tt0105958,tt0072562,Undirected,8
tt0105958,tt0413573,Undirected,20
tt0105958,tt1138475,Undirected,2
tt0105958,tt0118300,Undirected,6
tt0105958,tt0118303,Undirected,19
tt0105958,tt0071007,Undirected,5
tt0105958,tt0165581,Undirected,15
tt0105958,tt0086687,Undirected,4
tt0105958,tt0286486,Undirected,5
tt0105958,tt2963254,Undirected,2
tt0105958,tt0275137,Undirected,9
tt0105958,tt0134247,Undirected,8
tt0105958,tt0103352,Undirected,2
tt0105958,tt0088559,Undirected,11
tt0105958,tt0925266,Undirected,2
tt0105958,tt0103359,Undirected,9
tt0105958,tt1358522,Undirected,3
tt0105958,tt0395843,Undirected,14
tt0105958,tt0112022,Undirected,35
tt0105958,tt1103987,Undirected,5
tt0105958,tt1986770,Undirected,6
tt0105958,tt0369179,Undirected,16
tt0105958,tt1615919,Undirected,5
tt0105958,tt1219024,Undirected,10
tt0105958,tt0182576,Undirected,17
tt0105958,tt0455275,Undirected,6
tt0105958,tt0285333,Undirected,11
tt0105958,tt0285331,Undirected,14
tt0105958,tt0086765,Undirected,46
tt0105958,tt0101120,Undirected,33
tt0105958,tt0810788,Undirected,5
tt0105958,tt0458253,Undirected,13
tt0105958,tt0098904,Undirected,45
tt0105958,tt0115167,Undirected,10
tt0105958,tt0112196,Undirected,4
tt0105958,tt0115369,Undirected,11
tt0105958,tt0075596,Undirected,6
tt0058805,tt0174378,Undirected,7
tt0058805,tt0072562,Undirected,5
tt0058805,tt0118303,Undirected,5
tt0058805,tt0071007,Undirected,37
tt0058805,tt0165581,Undirected,5
tt0058805,tt0134247,Undirected,2
tt0058805,tt0088559,Undirected,9
tt0058805,tt0103359,Undirected,9
tt0058805,tt0112022,Undirected,3
tt0058805,tt1615919,Undirected,3
tt0058805,tt1219024,Undirected,2
tt0058805,tt0182576,Undirected,6
tt0058805,tt0285333,Undirected,3
tt0058805,tt0086765,Undirected,51
tt0058805,tt0101120,Undirected,3
tt0058805,tt0458254,Undirected,2
tt0058805,tt0098904,Undirected,10
tt0058805,tt0115167,Undirected,2
tt0058805,tt0115369,Undirected,3
tt0058805,tt0075596,Undirected,19
tt0058805,tt0105958,Undirected,4
tt1480684,tt0364845,Undirected,27
tt1480684,tt1600194,Undirected,6
tt1480684,tt1600199,Undirected,13
tt1480684,tt0174378,Undirected,3
tt1480684,tt1124373,Undirected,6
tt1480684,tt0072562,Undirected,19
tt1480684,tt0413573,Undirected,18
tt1480684,tt1138475,Undirected,2
tt1480684,tt0462128,Undirected,6
tt1480684,tt0118300,Undirected,3
tt1480684,tt0118303,Undirected,10
tt1480684,tt0165581,Undirected,8
tt1480684,tt0286486,Undirected,7
tt1480684,tt2226342,Undirected,2
tt1480684,tt1843323,Undirected,7
tt1480684,tt0275137,Undirected,5
tt1480684,tt0134247,Undirected,3
tt1480684,tt0297494,Undirected,7
tt1480684,tt1001482,Undirected,8
tt1480684,tt0103352,Undirected,2
tt1480684,tt0925266,Undirected,4
tt1480684,tt1663676,Undirected,6
tt1480684,tt1358522,Undirected,4
tt1480684,tt0395843,Undirected,19
tt1480684,tt0112022,Undirected,18
tt1480684,tt1103987,Undirected,3
tt1480684,tt1986770,Undirected,14
tt1480684,tt0369179,Undirected,20
tt1480684,tt1615919,Undirected,12
tt1480684,tt1219024,Undirected,17
tt1480684,tt0182576,Undirected,14
tt1480684,tt0455275,Undirected,3
tt1480684,tt0285333,Undirected,6
tt1480684,tt0285331,Undirected,7
tt1480684,tt0086765,Undirected,7
tt1480684,tt0101120,Undirected,3
tt1480684,tt0810788,Undirected,4
tt1480684,tt0458254,Undirected,5
tt1480684,tt0458253,Undirected,10
tt1480684,tt0098904,Undirected,10
tt1480684,tt0115167,Undirected,4
tt1480684,tt0115369,Undirected,4
tt1480684,tt1723760,Undirected,2
tt2654580,tt0364845,Undirected,3
tt2654580,tt1600194,Undirected,2
tt2654580,tt3749900,Undirected,2
tt2654580,tt0286486,Undirected,3
tt2654580,tt0088559,Undirected,4
tt2654580,tt0925266,Undirected,2
tt2654580,tt0395843,Undirected,5
tt2654580,tt0112022,Undirected,2
tt2654580,tt1219024,Undirected,3
tt2654580,tt0285331,Undirected,4
tt2654580,tt2802008,Undirected,10
tt2654580,tt1480684,Undirected,2
tt0278866,tt0364845,Undirected,3
tt0278866,tt1600194,Undirected,5
tt0278866,tt1600199,Undirected,4
tt0278866,tt0174378,Undirected,4
tt0278866,tt1124373,Undirected,2
tt0278866,tt0072562,Undirected,9
tt0278866,tt0413573,Undirected,8
tt0278866,tt0462128,Undirected,2
tt0278866,tt0118303,Undirected,2
tt0278866,tt0165581,Undirected,9
tt0278866,tt0086687,Undirected,2
tt0278866,tt0106028,Undirected,2
